CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas,Modalidade,UF,RegistroANS
21575709000195,SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA,3T,2025,4625919.21,Filantropia,MG,342807
45572583000163,GARANTIA DE SAÚDE LTDA,3T,2025,73862859.22,Medicina de Grupo,SP,343064
75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,1552084.03,Cooperativa MÃ©dica,PR,343269
33721226000130,SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA,3T,2025,1426275.07,Medicina de Grupo,RJ,343676
01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,3T,2025,16928015.42,Cooperativa MÃ©dica,MG,343722
00342481000113,UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO,3T,2025,63221.64,Cooperativa MÃ©dica,GO,343765
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO,3T,2025,119594209.22,Cooperativa MÃ©dica,MG,343889
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,3T,2025,15102.59,Cooperativa MÃ©dica,PB,344141
28714533000154,UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO,3T,2025,208189861.07,Cooperativa MÃ©dica,RJ,344397
02018620000183,UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,249899.63,Cooperativa MÃ©dica,MS,344788
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MÉDICA,3T,2025,281979418.32,Cooperativa MÃ©dica,SP,346276
01569902000106,UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO,3T,2025,276715.91,Cooperativa MÃ©dica,SC,346951
62550256000120,NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.,3T,2025,10088115.46,Medicina de Grupo,CE,348520
02511261000100,UNIMED FEDERAÇAO DO ESTADO DO MATO GROSSO,3T,2025,152023.79,Cooperativa MÃ©dica,MT,328031
25910449000118,UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.,3T,2025,94162532.64,Cooperativa MÃ©dica,MG,331651
39419809000198,PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE,3T,2025,7627499.29,AutogestÃ£o,RJ,331988
52852100000140,IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO,3T,2025,2832.96,Filantropia,SP,333808
45100138000109,UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO,3T,2025,28391911.76,Cooperativa MÃ©dica,SP,335100
05657234000120,UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA,3T,2025,3118788.58,Cooperativa MÃ©dica,RO,337374
19878404000100,FUNDAÇÃO SÃO FRANCISCO XAVIER,3T,2025,12727670.74,Filantropia,MG,339954
80653975000158,UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,3T,2025,66871408.93,Cooperativa MÃ©dica,SC,340251
29780384000194,HSMED SAUDE LTDA,3T,2025,7043594.88,Medicina de Grupo,RJ,342955
11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3T,2025,1138561.41,Cooperativa MÃ©dica,PE,344885
08237810000178,UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE,3T,2025,80548.09,Cooperativa odontolÃ³gica,RN,345318
78613841000161,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3T,2025,419847.64,Filantropia,PR,326755
66916305000156,UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,2225890.76,Cooperativa MÃ©dica,SP,327468
00453863000114,MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.,3T,2025,65816.48,Medicina de Grupo,SP,328537
00580481000151,FUNDACAO CAPITAL PREVIDENCIA E SAUDE - CAPITAL PREV,3T,2025,28904651.15,AutogestÃ£o,ES,329665
26189530000113,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,3T,2025,13198865.26,Cooperativa MÃ©dica,MG,330108
09306242000182,ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP,3T,2025,199064.04,AutogestÃ£o,PB,330281
02064028000118,UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA,3T,2025,244808.27,Cooperativa odontolÃ³gica,SP,331104
74466137000172,UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO,3T,2025,7883310.58,Cooperativa MÃ©dica,SP,333051
00111826000128,UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA,3T,2025,38143.57,Cooperativa MÃ©dica,RJ,335215
00172586000171,UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA,3T,2025,424959.01,Cooperativa odontolÃ³gica,SP,336017
13360276000122,UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,2636097.25,Cooperativa MÃ©dica,SE,337668
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,3T,2025,1082308.59,Cooperativa MÃ©dica,GO,342157
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3T,2025,36940.98,Cooperativa MÃ©dica,SP,342343
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,3T,2025,5383.38,AutogestÃ£o,SP,342611
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,3T,2025,4010172.43,Medicina de Grupo,SE,343463
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,415369.87,Cooperativa MÃ©dica,MG,344729
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO,3T,2025,1982299.54,Cooperativa MÃ©dica,SP,345598
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO,3T,2025,699490.87,Cooperativa MÃ©dica,BA,346209
56384183000140,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO,3T,2025,107782983.42,Filantropia,SP,347655
34063123000193,UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,131755.17,Cooperativa MÃ©dica,BA,325082
55189930000127,IRMANDADE DE MISERICORDIA DE PORTO FERREIRA,3T,2025,12115.0,Filantropia,SP,329355
60633369000163,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO,3T,2025,420601.26,Cooperativa MÃ©dica,SP,331341
23278898000160,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS,3T,2025,27615.0,Filantropia,MG,333875
58702853000155,UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA,3T,2025,22500.0,Cooperativa odontolÃ³gica,SP,334243
08380701000105,UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO,3T,2025,6795633.87,Cooperativa MÃ©dica,RN,335592
08315806000180,UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,162074.05,Cooperativa MÃ©dica,PB,336467
00946953000147,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3T,2025,1277554.04,Cooperativa MÃ©dica,RJ,337498
90747908000156,SULMED - ASSISTÊNCIA MÉDICA LTDA,3T,2025,328.86,Medicina de Grupo,RS,338346
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,3T,2025,49440.56,Medicina de Grupo,RJ,340162
76882612000117,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,3T,2025,11871891.51,Medicina de Grupo,CE,340782
90619818000180,HOSPITAL DE PRONTOCLINICA LTDA.,3T,2025,32552889.78,Medicina de Grupo,RS,341941
00531736000196,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,3T,2025,6759822.48,Cooperativa odontolÃ³gica,SP,343056
88732318000108,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,3T,2025,0.66,Cooperativa MÃ©dica,RS,343684
51093193000103,UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,362212.42,Cooperativa MÃ©dica,SP,369411
17333055000116,UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA,3T,2025,24293.51,Cooperativa odontolÃ³gica,MG,370568
80871551000160,UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS,3T,2025,2808.78,Cooperativa MÃ©dica,PR,370681
78931391000155,UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,1009812.29,Cooperativa MÃ©dica,PR,371106
02248344000140,UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA,3T,2025,991532.79,Cooperativa MÃ©dica,MG,371564
35988963000120,UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO,3T,2025,7554001.12,Cooperativa MÃ©dica,ES,371777
02862447000103,NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.,3T,2025,67109663.22,Medicina de Grupo,PR,372609
00826676000139,UNIODONTO DE SERTAOZINHO SP COOPERATIVA ODONTOLOGICA,3T,2025,1515.96,Cooperativa odontolÃ³gica,SP,373109
01387625000110,DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.,3T,2025,626923.8,Medicina de Grupo,RS,349682
77781706000162,UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO,3T,2025,11310851.18,Cooperativa MÃ©dica,PR,349712
01143922000110,UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO,3T,2025,15522.33,Cooperativa MÃ©dica,MT,350346
82239476000144,UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA,3T,2025,592.96,Cooperativa odontolÃ³gica,PR,350770
45118429000116,UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,3014590.03,Cooperativa MÃ©dica,SP,351407
62231527000184,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO,3T,2025,33518.01,AutogestÃ£o,SP,352331
87096616000196,UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.,3T,2025,815525.64,Cooperativa MÃ©dica,RS,352501
07057185000110,UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,124038.44,Cooperativa MÃ©dica,MA,352543
40294225000112,UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO,3T,2025,288374.32,Cooperativa MÃ©dica,RJ,352683
57149775000140,UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,785298.19,Cooperativa MÃ©dica,SP,353027
38499547000156,UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.,3T,2025,74680.5,Cooperativa MÃ©dica,MG,353060
73967085000155,UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO,3T,2025,12532038.09,Cooperativa MÃ©dica,MT,353663
00532888000103,UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,3T,2025,281109.56,Cooperativa MÃ©dica,RS,353698
45359213000142,UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,894525.32,Cooperativa MÃ©dica,SP,354031
71695746000105,UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS,3T,2025,9158746.85,Cooperativa MÃ©dica,SP,354279
20909271000171,UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO,3T,2025,5869.43,Cooperativa MÃ©dica,MG,354325
96182068000108,UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO,3T,2025,13052708.16,Cooperativa MÃ©dica,SP,354619
45309606000141,UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES,3T,2025,1944434.57,Cooperativa MÃ©dica,SP,354783
42946061000196,UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO,3T,2025,186605.44,Cooperativa MÃ©dica,MG,354996
76590884000143,UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.,3T,2025,4740695.81,Cooperativa MÃ©dica,SC,355691
07583396000196,UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA,3T,2025,52052.92,Cooperativa MÃ©dica,CE,356123
88258884000120,UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,3T,2025,868736.27,Cooperativa MÃ©dica,RS,356417
87638334000173,UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,3T,2025,514047.22,Cooperativa MÃ©dica,RS,357022
87647756000105,UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3T,2025,1648280.17,Cooperativa MÃ©dica,RS,357260
27578434000120,UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO,3T,2025,1735167131.46,Cooperativa MÃ©dica,ES,357391
19969500000164,DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL,3T,2025,38409.59,AutogestÃ£o,MG,357669
53678264000165,UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,1466379.65,Cooperativa MÃ©dica,SP,358088
81064511000179,UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,255020.93,Cooperativa MÃ©dica,PR,358096
00891689000191,UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS,3T,2025,2234240.61,Cooperativa odontolÃ³gica,GO,358436
44649812000138,NOTRE DAME INTERMÉDICA SAÚDE S.A.,3T,2025,35806381.43,Medicina de Grupo,SP,359017
44673382000190,OMINT SERVIÇOS DE SAÚDE S.A.,3T,2025,11806347.75,Medicina de Grupo,SP,359661
02864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,3T,2025,503113.49,Medicina de Grupo,SP,360244
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,3T,2025,757757.99,Cooperativa MÃ©dica,SC,360449
59007799000190,ASSOCIACAO DE SAUDE HOLAMBRA,3T,2025,11976030.32,Medicina de Grupo,SP,360783
37880952000157,VIVACOM PLANOS DE SAÚDE,3T,2025,71688618.85,AutogestÃ£o,GO,361461
75003525000180,UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO,3T,2025,97014772.57,Cooperativa MÃ©dica,PR,361615
10219897000100,UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,191546285.05,Cooperativa MÃ©dica,PA,362140
89100135000132,UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.,3T,2025,85770.38,Cooperativa MÃ©dica,RS,362832
02513939000185,PLANO ASSISTENCIAL SÃO LUCAS LTDA,3T,2025,687674.4,Medicina de Grupo,MG,363391
45272366000158,UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO,3T,2025,359344545.27,Cooperativa MÃ©dica,SP,364312
02127779000136,LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.,3T,2025,599787.43,Medicina de Grupo,SP,364592
00494870000164,UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,119573.85,Cooperativa MÃ©dica,SP,365238
30505523000150,DONA SAÚDE CLINICAS LTDA,3T,2025,8631.31,Medicina de Grupo,SP,365645
78953023000108,UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,65447738.89,Cooperativa MÃ©dica,PR,366064
88938089000182,UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA,3T,2025,392351.99,Cooperativa odontolÃ³gica,RS,366439
02849393000138,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,3T,2025,5736351.91,Medicina de Grupo,SP,366561
87158507000156,COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.,3T,2025,168908.21,Cooperativa MÃ©dica,RS,367087
63554067000198,HAPVIDA ASSISTENCIA MEDICA S.A.,3T,2025,76665.95,Medicina de Grupo,CE,368253
48628366000136,UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO,3T,2025,348170637.93,Cooperativa MÃ©dica,SP,369292
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,3T,2025,10845846.71,Cooperativa MÃ©dica,SP,369659
81170003000175,UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO,3T,2025,466570827.3,Cooperativa MÃ©dica,PR,370070
02580965000126,UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA,3T,2025,7890.08,Cooperativa odontolÃ³gica,ES,370711
00846662000187,LIV LINHAS INTELIGENTES DE ATENÇÃO À VIDA S/A,3T,2025,479982.55,Medicina de Grupo,SP,379280
89640452000141,UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3T,2025,39865530.92,Cooperativa MÃ©dica,RS,350648
72234164000194,UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,3T,2025,369622.37,Cooperativa MÃ©dica,RS,352519
00730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,352310.67,Cooperativa MÃ©dica,MG,353876
17774738000109,UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.,3T,2025,6954938.73,Cooperativa MÃ©dica,MG,354066
81733115000197,UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO,3T,2025,1366476.52,Cooperativa MÃ©dica,PR,354627
43293604000186,SANTA HELENA ASSISTÊNCIA MÉDICA S/A.,3T,2025,135091.57,Medicina de Grupo,SP,355097
45207131000182,UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO,3T,2025,75939038.93,Cooperativa MÃ©dica,SP,355577
04204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,3T,2025,276917.96,AutogestÃ£o,PA,358754
42855999000109,UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.,3T,2025,80645.64,Cooperativa MÃ©dica,MG,359033
81710865000143,UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .,3T,2025,2075244.91,Cooperativa MÃ©dica,PR,365777
42939207000176,UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO,3T,2025,12081716.57,Cooperativa MÃ©dica,MG,367613
02919940000104,NOVODENTE S/A,3T,2025,25994.47,Odontologia de Grupo,RS,417840
13001218000102,ASSOCIAÇÃO SANTA SAÚDE,3T,2025,3257484.0,Medicina de Grupo,SP,418021
09433795000104,QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.,3T,2025,345078503.48,Medicina de Grupo,DF,418170
11828089000103,LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,3T,2025,155349.86,AutogestÃ£o,DF,418374
15131148000132,AMHA SAUDE S/A,3T,2025,13242.16,Medicina de Grupo,SP,418587
15022430000181,ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO,3T,2025,1645319.15,Medicina de Grupo,SP,418731
27085968000114,CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO,3T,2025,267155.06,AutogestÃ£o,RJ,418820
03518900000113,INSTITUTO CURITIBA DE SAÚDE,3T,2025,13348.38,AutogestÃ£o,PR,419010
07611953000135,BEDOIS SERVIÇOS DE ADMINISTRAÇÃO DE BENEFÍCIOS LTDA.,3T,2025,39910.13,Administradora de BenefÃ­cios,RJ,419125
18275071000162,POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS,3T,2025,36458743.22,AutogestÃ£o,DF,419133
18321477000134,ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS,3T,2025,1060336.74,Medicina de Grupo,SP,419249
19240452000179,BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.,3T,2025,2377519.18,Administradora de BenefÃ­cios,SP,419257
02725347000127,CARE PLUS MEDICINA ASSISTENCIAL LTDA.,3T,2025,2175443600.09,Medicina de Grupo,SP,379956
31240963000196,ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI,3T,2025,340194001.03,Medicina de Grupo,RJ,382540
02476067000122,UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,276922115.25,Cooperativa MÃ©dica,GO,382876
17790718000121,UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA,3T,2025,6198277.05,Cooperativa MÃ©dica,MG,384577
01445199000124,UNIHOSP SAÚDE LTDA,3T,2025,115426707.23,Medicina de Grupo,SP,385255
05814777000103,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL,3T,2025,39080.04,AutogestÃ£o,CE,385697
00366982000130,CENTRAL REGIONAL DAS COOPERATIVAS MÉDICAS - UNIMED CERRADO,3T,2025,123939455.68,Cooperativa MÃ©dica,GO,386596
00856424000152,CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA.,3T,2025,581428.77,Odontologia de Grupo,SP,389358
00773639000100,CENTRO CLÍNICO GAÚCHO LTDA,3T,2025,610187.75,Medicina de Grupo,CE,392804
69099307000198,CROWN ODONTOLOGIA DE GRUPO LTDA,3T,2025,2577428.96,Odontologia de Grupo,SP,397245
53454617000143,SISTEMA TOTAL DE SAÚDE LTDA.,3T,2025,12857451.97,Medicina de Grupo,SP,402001
72350382000194,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA,3T,2025,17808.58,AutogestÃ£o,RS,404241
03273825000178,METLIFE PLANOS ODONTOLÓGICOS LTDA.,3T,2025,94180.89,Odontologia de Grupo,SP,406481
59766105000107,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,3T,2025,1172.3,AutogestÃ£o,SP,406813
03219363000100,SEPACO SAÚDE LTDA,3T,2025,1921811.51,Medicina de Grupo,SP,407224
66493339000185,ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU,3T,2025,56970.18,AutogestÃ£o,SP,408093
68687722000108,G & M ASSESSORIA MEDICA EMPRESARIAL LTDA,3T,2025,99065.42,Medicina de Grupo,RJ,409286
03494031000134,COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS,3T,2025,11018.36,Cooperativa odontolÃ³gica,MG,409791
00034259000153,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE DA BAIXADA SANTISTA,3T,2025,693759.77,AutogestÃ£o,SP,410110
03613857000175,CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA,3T,2025,741933.93,Medicina de Grupo,MG,410624
03849449000117,ASSOCIAÇÃO ASSISTENCIAL DE SAÚDE SUPLEMENTAR CRUZ AZUL SAÚDE,3T,2025,4748854.69,Medicina de Grupo,SP,411752
04002216000147,SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA,3T,2025,27890445.6,Medicina de Grupo,RJ,412252
04165719000133,GS PLANO GLOBAL DE SAÚDE LTDA,3T,2025,140203.23,Medicina de Grupo,RJ,413160
92219070000153,SOCIEDADE PORTUGUESA DE BENEFICÊNCIA,3T,2025,771258.5,Filantropia,RS,413372
04299994000140,PLAMEDH - PLANO DE ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA,3T,2025,31334.99,Medicina de Grupo,MG,413551
59762062000183,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA (APAS),3T,2025,123629.53,AutogestÃ£o,SP,414212
04859814000137,SAÚDE BRB - CAIXA DE ASSISTÊNCIA,3T,2025,3111756.25,AutogestÃ£o,DF,414310
04558034000157,LIFE EMPRESARIAL SAÚDE LTDA.,3T,2025,391444.27,Medicina de Grupo,SP,414492
04222235000189,SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA,3T,2025,29143356.54,Odontologia de Grupo,RJ,414654
01648339000161,VITA ASSISTÊNCIA A SAÚDE LTDA.,3T,2025,59997882.85,Medicina de Grupo,MG,414905
00395266000180,MAIS SAÚDE PLANO DE SAÚDE LTDA,3T,2025,82450.61,Medicina de Grupo,GO,415065
07270625000112,FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA,3T,2025,50180.69,Cooperativa odontolÃ³gica,SC,415626
04202013000102,POLICLIN SAÚDE S/A.,3T,2025,66637.81,Medicina de Grupo,SP,415693
51262335000119,CLÍNICA SÃO GABRIEL S/S LTDA,3T,2025,61729.86,Medicina de Grupo,SP,415944
08097092000181,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA EMPRESA BRASILEIRA DE PESQUISA  AGROPECUÁRIA,3T,2025,753990.2,AutogestÃ£o,DF,416401
50432863000106,MATÃO CLINICAS & AMHMA SAÚDE LTDA,3T,2025,4464473.08,Medicina de Grupo,SP,416495
07781345000179,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DA AMAGIS,3T,2025,201589.3,AutogestÃ£o,MG,416690
09298037000112,IBBCA 2008 GESTÃO EM SAÚDE LTDA,3T,2025,72026.4,Administradora de BenefÃ­cios,RJ,417050
07658098000118,QUALICORP ADMINISTRADORA DE BENEFÍCIOS S.A.,3T,2025,640659093.29,Administradora de BenefÃ­cios,SP,417173
11565995000154,PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA,3T,2025,44057.48,Medicina de Grupo,SP,417491
11939445000158,ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA,3T,2025,10125.31,Medicina de Grupo,SP,417530
03033006000153,CAIXA DE ASSISTÊNCIA OSWALDO CRUZ,3T,2025,2009519.2,AutogestÃ£o,RJ,417548
11996146000155,CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO,3T,2025,2808.57,AutogestÃ£o,PE,417661
11973134000105,SUL AMÉRICA ODONTOLÓGICO S/A,3T,2025,154513.47,Odontologia de Grupo,SP,417815
11867361000156,ASSOCIAÇÃO SAÚDE SÃO JOSÉ,3T,2025,2222148.04,Medicina de Grupo,SC,418919
13170410000122,ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC,3T,2025,27275.43,AutogestÃ£o,SE,384704
57272510000135,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,3T,2025,13390535.19,AutogestÃ£o,SP,406937
