CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas
423106,PENDENTE_ENRIQUECIMENTO,2T,2025,680.0
422134,PENDENTE_ENRIQUECIMENTO,2T,2025,866655.66
422151,PENDENTE_ENRIQUECIMENTO,2T,2025,10747139.89
422355,PENDENTE_ENRIQUECIMENTO,2T,2025,4647278.76
422576,PENDENTE_ENRIQUECIMENTO,2T,2025,576810.49
422631,PENDENTE_ENRIQUECIMENTO,2T,2025,969203.47
422657,PENDENTE_ENRIQUECIMENTO,2T,2025,33504.02
422762,PENDENTE_ENRIQUECIMENTO,2T,2025,75153926.06
422941,PENDENTE_ENRIQUECIMENTO,2T,2025,3276.0
424188,PENDENTE_ENRIQUECIMENTO,2T,2025,353271873.16
424226,PENDENTE_ENRIQUECIMENTO,2T,2025,350643.22
424331,PENDENTE_ENRIQUECIMENTO,2T,2025,2.0
424366,PENDENTE_ENRIQUECIMENTO,2T,2025,44530.21
424391,PENDENTE_ENRIQUECIMENTO,2T,2025,172702362.49
424463,PENDENTE_ENRIQUECIMENTO,2T,2025,15923.87
424544,PENDENTE_ENRIQUECIMENTO,2T,2025,99.0
419010,PENDENTE_ENRIQUECIMENTO,2T,2025,76001.93
419125,PENDENTE_ENRIQUECIMENTO,2T,2025,29097.03
419133,PENDENTE_ENRIQUECIMENTO,2T,2025,33209630.59
419257,PENDENTE_ENRIQUECIMENTO,2T,2025,1606919.8
419290,PENDENTE_ENRIQUECIMENTO,2T,2025,6333.61
419443,PENDENTE_ENRIQUECIMENTO,2T,2025,14636525.11
419591,PENDENTE_ENRIQUECIMENTO,2T,2025,443642.48
420123,PENDENTE_ENRIQUECIMENTO,2T,2025,10335.03
421189,PENDENTE_ENRIQUECIMENTO,2T,2025,942929.76
421618,PENDENTE_ENRIQUECIMENTO,2T,2025,3521638.11
423262,PENDENTE_ENRIQUECIMENTO,2T,2025,39259.6
420051,PENDENTE_ENRIQUECIMENTO,2T,2025,11364.53
420841,PENDENTE_ENRIQUECIMENTO,2T,2025,294484.16
309222,PENDENTE_ENRIQUECIMENTO,2T,2025,1246630586.48
309907,PENDENTE_ENRIQUECIMENTO,2T,2025,8898190.83
310239,PENDENTE_ENRIQUECIMENTO,2T,2025,15319492.91
310522,PENDENTE_ENRIQUECIMENTO,2T,2025,3467.61
311146,PENDENTE_ENRIQUECIMENTO,2T,2025,45132035.9
311375,PENDENTE_ENRIQUECIMENTO,2T,2025,613506.72
311847,PENDENTE_ENRIQUECIMENTO,2T,2025,1089193.26
311961,PENDENTE_ENRIQUECIMENTO,2T,2025,1283.36
312282,PENDENTE_ENRIQUECIMENTO,2T,2025,24016950.45
312363,PENDENTE_ENRIQUECIMENTO,2T,2025,190281.88
312592,PENDENTE_ENRIQUECIMENTO,2T,2025,204486.01
312720,PENDENTE_ENRIQUECIMENTO,2T,2025,259007.04
313084,PENDENTE_ENRIQUECIMENTO,2T,2025,839310.42
313211,PENDENTE_ENRIQUECIMENTO,2T,2025,264700.52
314099,PENDENTE_ENRIQUECIMENTO,2T,2025,1236051.72
314587,PENDENTE_ENRIQUECIMENTO,2T,2025,30398783.83
314706,PENDENTE_ENRIQUECIMENTO,2T,2025,178288.25
314781,PENDENTE_ENRIQUECIMENTO,2T,2025,559405.72
315044,PENDENTE_ENRIQUECIMENTO,2T,2025,2981525.08
315478,PENDENTE_ENRIQUECIMENTO,2T,2025,908916.5
315567,PENDENTE_ENRIQUECIMENTO,2T,2025,100567849.43
315648,PENDENTE_ENRIQUECIMENTO,2T,2025,284449.98
315729,PENDENTE_ENRIQUECIMENTO,2T,2025,2531252.47
315796,PENDENTE_ENRIQUECIMENTO,2T,2025,1093971.64
316458,PENDENTE_ENRIQUECIMENTO,2T,2025,237656.44
319121,PENDENTE_ENRIQUECIMENTO,2T,2025,247866.17
319180,PENDENTE_ENRIQUECIMENTO,2T,2025,1523075.38
319384,PENDENTE_ENRIQUECIMENTO,2T,2025,1742270.45
319422,PENDENTE_ENRIQUECIMENTO,2T,2025,218861.16
319708,PENDENTE_ENRIQUECIMENTO,2T,2025,789764.31
320820,PENDENTE_ENRIQUECIMENTO,2T,2025,25506097.09
320838,PENDENTE_ENRIQUECIMENTO,2T,2025,42075.58
320862,PENDENTE_ENRIQUECIMENTO,2T,2025,2880558.34
320897,PENDENTE_ENRIQUECIMENTO,2T,2025,7824.98
000582,PENDENTE_ENRIQUECIMENTO,2T,2025,3451481500.84
000884,PENDENTE_ENRIQUECIMENTO,2T,2025,2201000.0
006246,PENDENTE_ENRIQUECIMENTO,2T,2025,15572396443.46
300136,PENDENTE_ENRIQUECIMENTO,2T,2025,683.57
300713,PENDENTE_ENRIQUECIMENTO,2T,2025,1511264.03
301060,PENDENTE_ENRIQUECIMENTO,2T,2025,203014.09
301574,PENDENTE_ENRIQUECIMENTO,2T,2025,316243.25
301728,PENDENTE_ENRIQUECIMENTO,2T,2025,1768465.63
301949,PENDENTE_ENRIQUECIMENTO,2T,2025,41257270.18
302627,PENDENTE_ENRIQUECIMENTO,2T,2025,24429727.95
303178,PENDENTE_ENRIQUECIMENTO,2T,2025,13458021.35
303356,PENDENTE_ENRIQUECIMENTO,2T,2025,1696.51
303844,PENDENTE_ENRIQUECIMENTO,2T,2025,54924.2
304051,PENDENTE_ENRIQUECIMENTO,2T,2025,85274314.79
304212,PENDENTE_ENRIQUECIMENTO,2T,2025,12125.16
304344,PENDENTE_ENRIQUECIMENTO,2T,2025,1160504.01
304441,PENDENTE_ENRIQUECIMENTO,2T,2025,24104342.72
304531,PENDENTE_ENRIQUECIMENTO,2T,2025,109455.52
304883,PENDENTE_ENRIQUECIMENTO,2T,2025,1358087.21
305421,PENDENTE_ENRIQUECIMENTO,2T,2025,13180.19
305626,PENDENTE_ENRIQUECIMENTO,2T,2025,28649658.08
306100,PENDENTE_ENRIQUECIMENTO,2T,2025,7486710.75
306886,PENDENTE_ENRIQUECIMENTO,2T,2025,22222726.91
308811,PENDENTE_ENRIQUECIMENTO,2T,2025,339719.89
311618,PENDENTE_ENRIQUECIMENTO,2T,2025,105843425.22
321044,PENDENTE_ENRIQUECIMENTO,2T,2025,5891565.52
321087,PENDENTE_ENRIQUECIMENTO,2T,2025,18953.8
321125,PENDENTE_ENRIQUECIMENTO,2T,2025,4249.07
321273,PENDENTE_ENRIQUECIMENTO,2T,2025,9128972.12
317144,PENDENTE_ENRIQUECIMENTO,2T,2025,365616.88
317233,PENDENTE_ENRIQUECIMENTO,2T,2025,785704.16
317632,PENDENTE_ENRIQUECIMENTO,2T,2025,41810.86
317896,PENDENTE_ENRIQUECIMENTO,2T,2025,1133882.4
005711,PENDENTE_ENRIQUECIMENTO,2T,2025,86339293.9
305472,PENDENTE_ENRIQUECIMENTO,2T,2025,356204.69
306126,PENDENTE_ENRIQUECIMENTO,2T,2025,32520.86
306398,PENDENTE_ENRIQUECIMENTO,2T,2025,379913985.37
306762,PENDENTE_ENRIQUECIMENTO,2T,2025,114091352.67
307319,PENDENTE_ENRIQUECIMENTO,2T,2025,5430649.68
352331,PENDENTE_ENRIQUECIMENTO,2T,2025,213203.07
352501,PENDENTE_ENRIQUECIMENTO,2T,2025,32670978.97
352586,PENDENTE_ENRIQUECIMENTO,2T,2025,13468302.81
353027,PENDENTE_ENRIQUECIMENTO,2T,2025,64011.83
353060,PENDENTE_ENRIQUECIMENTO,2T,2025,559.07
353876,PENDENTE_ENRIQUECIMENTO,2T,2025,333270.07
354031,PENDENTE_ENRIQUECIMENTO,2T,2025,40814.23
354066,PENDENTE_ENRIQUECIMENTO,2T,2025,6361707.77
354279,PENDENTE_ENRIQUECIMENTO,2T,2025,1491.95
354325,PENDENTE_ENRIQUECIMENTO,2T,2025,18135.46
354619,PENDENTE_ENRIQUECIMENTO,2T,2025,56203.48
354627,PENDENTE_ENRIQUECIMENTO,2T,2025,1295959.95
354783,PENDENTE_ENRIQUECIMENTO,2T,2025,6360946.92
355097,PENDENTE_ENRIQUECIMENTO,2T,2025,1254855.77
355577,PENDENTE_ENRIQUECIMENTO,2T,2025,544184.29
355691,PENDENTE_ENRIQUECIMENTO,2T,2025,76215538.89
356581,PENDENTE_ENRIQUECIMENTO,2T,2025,39512177.05
357022,PENDENTE_ENRIQUECIMENTO,2T,2025,906892.37
357138,PENDENTE_ENRIQUECIMENTO,2T,2025,91648243.87
357260,PENDENTE_ENRIQUECIMENTO,2T,2025,152504574.46
357391,PENDENTE_ENRIQUECIMENTO,2T,2025,30757090.38
357669,PENDENTE_ENRIQUECIMENTO,2T,2025,38564.4
358053,PENDENTE_ENRIQUECIMENTO,2T,2025,60512.4
358088,PENDENTE_ENRIQUECIMENTO,2T,2025,4782918.85
358754,PENDENTE_ENRIQUECIMENTO,2T,2025,174368.83
359033,PENDENTE_ENRIQUECIMENTO,2T,2025,3475113.7
359661,PENDENTE_ENRIQUECIMENTO,2T,2025,2499825.91
359777,PENDENTE_ENRIQUECIMENTO,2T,2025,225322.55
360244,PENDENTE_ENRIQUECIMENTO,2T,2025,140863112.5
360449,PENDENTE_ENRIQUECIMENTO,2T,2025,35439723.69
361011,PENDENTE_ENRIQUECIMENTO,2T,2025,7285331.21
361593,PENDENTE_ENRIQUECIMENTO,2T,2025,12228776.22
361941,PENDENTE_ENRIQUECIMENTO,2T,2025,171825.06
365777,PENDENTE_ENRIQUECIMENTO,2T,2025,5373851.73
366064,PENDENTE_ENRIQUECIMENTO,2T,2025,1710523.58
345741,PENDENTE_ENRIQUECIMENTO,2T,2025,44354047.91
345776,PENDENTE_ENRIQUECIMENTO,2T,2025,647321.62
346209,PENDENTE_ENRIQUECIMENTO,2T,2025,69664840.01
346659,PENDENTE_ENRIQUECIMENTO,2T,2025,111799830.44
347108,PENDENTE_ENRIQUECIMENTO,2T,2025,48970.43
347655,PENDENTE_ENRIQUECIMENTO,2T,2025,129752296.09
348082,PENDENTE_ENRIQUECIMENTO,2T,2025,2637244.88
348180,PENDENTE_ENRIQUECIMENTO,2T,2025,937394.44
348295,PENDENTE_ENRIQUECIMENTO,2T,2025,1286686.52
348520,PENDENTE_ENRIQUECIMENTO,2T,2025,171786.49
349682,PENDENTE_ENRIQUECIMENTO,2T,2025,1446414.53
349712,PENDENTE_ENRIQUECIMENTO,2T,2025,758617.8
350346,PENDENTE_ENRIQUECIMENTO,2T,2025,1025272.21
350494,PENDENTE_ENRIQUECIMENTO,2T,2025,234443.29
350648,PENDENTE_ENRIQUECIMENTO,2T,2025,345970.5
350699,PENDENTE_ENRIQUECIMENTO,2T,2025,72250126.4
351792,PENDENTE_ENRIQUECIMENTO,2T,2025,439072.69
352179,PENDENTE_ENRIQUECIMENTO,2T,2025,11473.95
352519,PENDENTE_ENRIQUECIMENTO,2T,2025,14783249.41
353663,PENDENTE_ENRIQUECIMENTO,2T,2025,238880153.45
357511,PENDENTE_ENRIQUECIMENTO,2T,2025,737693.29
358282,PENDENTE_ENRIQUECIMENTO,2T,2025,1357.0
360783,PENDENTE_ENRIQUECIMENTO,2T,2025,613.52
361461,PENDENTE_ENRIQUECIMENTO,2T,2025,653745.04
362573,PENDENTE_ENRIQUECIMENTO,2T,2025,29566142.92
369659,PENDENTE_ENRIQUECIMENTO,2T,2025,368948313.8
370070,PENDENTE_ENRIQUECIMENTO,2T,2025,1903271.93
366340,PENDENTE_ENRIQUECIMENTO,2T,2025,147350.57
366439,PENDENTE_ENRIQUECIMENTO,2T,2025,1522845.92
346926,PENDENTE_ENRIQUECIMENTO,2T,2025,10851980.05
348244,PENDENTE_ENRIQUECIMENTO,2T,2025,3457193.95
348830,PENDENTE_ENRIQUECIMENTO,2T,2025,200686.57
350141,PENDENTE_ENRIQUECIMENTO,2T,2025,1323570.78
351270,PENDENTE_ENRIQUECIMENTO,2T,2025,20729133.49
351776,PENDENTE_ENRIQUECIMENTO,2T,2025,46646.57
309524,PENDENTE_ENRIQUECIMENTO,2T,2025,68049.91
310981,PENDENTE_ENRIQUECIMENTO,2T,2025,2625581.69
311715,PENDENTE_ENRIQUECIMENTO,2T,2025,1433258.53
312126,PENDENTE_ENRIQUECIMENTO,2T,2025,60569.12
312347,PENDENTE_ENRIQUECIMENTO,2T,2025,95059287.76
312851,PENDENTE_ENRIQUECIMENTO,2T,2025,14168754.03
316873,PENDENTE_ENRIQUECIMENTO,2T,2025,118977.93
318566,PENDENTE_ENRIQUECIMENTO,2T,2025,338369.26
322326,PENDENTE_ENRIQUECIMENTO,2T,2025,119783.87
322571,PENDENTE_ENRIQUECIMENTO,2T,2025,6033223.33
322831,PENDENTE_ENRIQUECIMENTO,2T,2025,539764.32
319872,PENDENTE_ENRIQUECIMENTO,2T,2025,1447495.15
319996,PENDENTE_ENRIQUECIMENTO,2T,2025,7458038.56
320251,PENDENTE_ENRIQUECIMENTO,2T,2025,1848628.07
000515,PENDENTE_ENRIQUECIMENTO,2T,2025,17645.95
000701,PENDENTE_ENRIQUECIMENTO,2T,2025,14891214.19
301124,PENDENTE_ENRIQUECIMENTO,2T,2025,109958.89
302147,PENDENTE_ENRIQUECIMENTO,2T,2025,3634813159.95
303267,PENDENTE_ENRIQUECIMENTO,2T,2025,283518645.95
303623,PENDENTE_ENRIQUECIMENTO,2T,2025,497531433.64
303976,PENDENTE_ENRIQUECIMENTO,2T,2025,9027055.19
304123,PENDENTE_ENRIQUECIMENTO,2T,2025,49139842.51
304468,PENDENTE_ENRIQUECIMENTO,2T,2025,78465518.63
304701,PENDENTE_ENRIQUECIMENTO,2T,2025,115941237.54
305227,PENDENTE_ENRIQUECIMENTO,2T,2025,468870.18
305928,PENDENTE_ENRIQUECIMENTO,2T,2025,436.87
307751,PENDENTE_ENRIQUECIMENTO,2T,2025,95094.84
309087,PENDENTE_ENRIQUECIMENTO,2T,2025,168637.7
311294,PENDENTE_ENRIQUECIMENTO,2T,2025,108961594.03
314218,PENDENTE_ENRIQUECIMENTO,2T,2025,12203.26
320510,PENDENTE_ENRIQUECIMENTO,2T,2025,18830.95
320706,PENDENTE_ENRIQUECIMENTO,2T,2025,1617653.39
301744,PENDENTE_ENRIQUECIMENTO,2T,2025,54798452.3
302953,PENDENTE_ENRIQUECIMENTO,2T,2025,284365065.07
304395,PENDENTE_ENRIQUECIMENTO,2T,2025,1068339.06
306045,PENDENTE_ENRIQUECIMENTO,2T,2025,97497.25
408026,PENDENTE_ENRIQUECIMENTO,2T,2025,3310621.17
408794,PENDENTE_ENRIQUECIMENTO,2T,2025,30833.67
409243,PENDENTE_ENRIQUECIMENTO,2T,2025,1322003.64
409634,PENDENTE_ENRIQUECIMENTO,2T,2025,341.89
410608,PENDENTE_ENRIQUECIMENTO,2T,2025,50647.36
411752,PENDENTE_ENRIQUECIMENTO,2T,2025,873387.32
412058,PENDENTE_ENRIQUECIMENTO,2T,2025,18979459.5
412996,PENDENTE_ENRIQUECIMENTO,2T,2025,776773.26
413330,PENDENTE_ENRIQUECIMENTO,2T,2025,915879.17
413534,PENDENTE_ENRIQUECIMENTO,2T,2025,5846961.44
413551,PENDENTE_ENRIQUECIMENTO,2T,2025,305370.86
414212,PENDENTE_ENRIQUECIMENTO,2T,2025,13486154.53
414492,PENDENTE_ENRIQUECIMENTO,2T,2025,64685.74
414654,PENDENTE_ENRIQUECIMENTO,2T,2025,35324.25
414689,PENDENTE_ENRIQUECIMENTO,2T,2025,2552.81
414905,PENDENTE_ENRIQUECIMENTO,2T,2025,609949.04
414930,PENDENTE_ENRIQUECIMENTO,2T,2025,2287427.75
415014,PENDENTE_ENRIQUECIMENTO,2T,2025,2361933.69
415111,PENDENTE_ENRIQUECIMENTO,2T,2025,580734.11
415693,PENDENTE_ENRIQUECIMENTO,2T,2025,462993.54
415936,PENDENTE_ENRIQUECIMENTO,2T,2025,11275.07
416398,PENDENTE_ENRIQUECIMENTO,2T,2025,428310.8
416428,PENDENTE_ENRIQUECIMENTO,2T,2025,6656299.45
416789,PENDENTE_ENRIQUECIMENTO,2T,2025,6230053.53
416801,PENDENTE_ENRIQUECIMENTO,2T,2025,81433844.6
417092,PENDENTE_ENRIQUECIMENTO,2T,2025,1299710.68
417947,PENDENTE_ENRIQUECIMENTO,2T,2025,12860889.66
417955,PENDENTE_ENRIQUECIMENTO,2T,2025,3896.66
418021,PENDENTE_ENRIQUECIMENTO,2T,2025,3949999.12
418030,PENDENTE_ENRIQUECIMENTO,2T,2025,155.43
418072,PENDENTE_ENRIQUECIMENTO,2T,2025,8299.98
418129,PENDENTE_ENRIQUECIMENTO,2T,2025,5035978.56
370568,PENDENTE_ENRIQUECIMENTO,2T,2025,244652.09
370711,PENDENTE_ENRIQUECIMENTO,2T,2025,4033.61
371564,PENDENTE_ENRIQUECIMENTO,2T,2025,4011.25
371777,PENDENTE_ENRIQUECIMENTO,2T,2025,23788.65
374440,PENDENTE_ENRIQUECIMENTO,2T,2025,3244057.92
379956,PENDENTE_ENRIQUECIMENTO,2T,2025,1385307215.25
382540,PENDENTE_ENRIQUECIMENTO,2T,2025,46937910.61
382876,PENDENTE_ENRIQUECIMENTO,2T,2025,489381.83
384704,PENDENTE_ENRIQUECIMENTO,2T,2025,12934.05
385697,PENDENTE_ENRIQUECIMENTO,2T,2025,5959029.57
386596,PENDENTE_ENRIQUECIMENTO,2T,2025,6911643.34
389358,PENDENTE_ENRIQUECIMENTO,2T,2025,2458.31
392804,PENDENTE_ENRIQUECIMENTO,2T,2025,2216.91
395480,PENDENTE_ENRIQUECIMENTO,2T,2025,13111362.08
401480,PENDENTE_ENRIQUECIMENTO,2T,2025,977107.56
403962,PENDENTE_ENRIQUECIMENTO,2T,2025,2268475.72
406635,PENDENTE_ENRIQUECIMENTO,2T,2025,104926.31
406945,PENDENTE_ENRIQUECIMENTO,2T,2025,63466.28
408034,PENDENTE_ENRIQUECIMENTO,2T,2025,260863.52
409791,PENDENTE_ENRIQUECIMENTO,2T,2025,3064.79
411256,PENDENTE_ENRIQUECIMENTO,2T,2025,19552487.6
413372,PENDENTE_ENRIQUECIMENTO,2T,2025,13198.05
415243,PENDENTE_ENRIQUECIMENTO,2T,2025,503.06
415944,PENDENTE_ENRIQUECIMENTO,2T,2025,276371.26
416495,PENDENTE_ENRIQUECIMENTO,2T,2025,383642.93
417106,PENDENTE_ENRIQUECIMENTO,2T,2025,43232.08
418218,PENDENTE_ENRIQUECIMENTO,2T,2025,1099.43
418226,PENDENTE_ENRIQUECIMENTO,2T,2025,8342170.54
418285,PENDENTE_ENRIQUECIMENTO,2T,2025,6346386.93
418374,PENDENTE_ENRIQUECIMENTO,2T,2025,5760.0
418501,PENDENTE_ENRIQUECIMENTO,2T,2025,8557718.31
418528,PENDENTE_ENRIQUECIMENTO,2T,2025,16103485.1
418536,PENDENTE_ENRIQUECIMENTO,2T,2025,54189.44
418552,PENDENTE_ENRIQUECIMENTO,2T,2025,389863.05
418587,PENDENTE_ENRIQUECIMENTO,2T,2025,34797343.99
371254,PENDENTE_ENRIQUECIMENTO,2T,2025,457900691.24
371629,PENDENTE_ENRIQUECIMENTO,2T,2025,570765.08
372561,PENDENTE_ENRIQUECIMENTO,2T,2025,2403038.73
382639,PENDENTE_ENRIQUECIMENTO,2T,2025,93666.13
386901,PENDENTE_ENRIQUECIMENTO,2T,2025,15535.92
406805,PENDENTE_ENRIQUECIMENTO,2T,2025,4954.67
407011,PENDENTE_ENRIQUECIMENTO,2T,2025,191424415.09
407569,PENDENTE_ENRIQUECIMENTO,2T,2025,52723.46
410292,PENDENTE_ENRIQUECIMENTO,2T,2025,352456.06
411582,PENDENTE_ENRIQUECIMENTO,2T,2025,10154317.28
412015,PENDENTE_ENRIQUECIMENTO,2T,2025,2017.39
412759,PENDENTE_ENRIQUECIMENTO,2T,2025,19442466.55
413283,PENDENTE_ENRIQUECIMENTO,2T,2025,99152.25
414204,PENDENTE_ENRIQUECIMENTO,2T,2025,4189.36
414387,PENDENTE_ENRIQUECIMENTO,2T,2025,1379182.76
414581,PENDENTE_ENRIQUECIMENTO,2T,2025,6659420.44
414662,PENDENTE_ENRIQUECIMENTO,2T,2025,9162742.34
414701,PENDENTE_ENRIQUECIMENTO,2T,2025,4757.01
415081,PENDENTE_ENRIQUECIMENTO,2T,2025,1497446.85
415626,PENDENTE_ENRIQUECIMENTO,2T,2025,3222.72
415910,PENDENTE_ENRIQUECIMENTO,2T,2025,1624383.95
415987,PENDENTE_ENRIQUECIMENTO,2T,2025,3.0
416690,PENDENTE_ENRIQUECIMENTO,2T,2025,143.7
416738,PENDENTE_ENRIQUECIMENTO,2T,2025,8463.0
417050,PENDENTE_ENRIQUECIMENTO,2T,2025,17334076.3
417530,PENDENTE_ENRIQUECIMENTO,2T,2025,6330529.59
417548,PENDENTE_ENRIQUECIMENTO,2T,2025,1926559.62
417599,PENDENTE_ENRIQUECIMENTO,2T,2025,4199.05
417602,PENDENTE_ENRIQUECIMENTO,2T,2025,36694.58
417611,PENDENTE_ENRIQUECIMENTO,2T,2025,20028.28
370681,PENDENTE_ENRIQUECIMENTO,2T,2025,70708.41
371106,PENDENTE_ENRIQUECIMENTO,2T,2025,13255643.05
372609,PENDENTE_ENRIQUECIMENTO,2T,2025,96498.14
373109,PENDENTE_ENRIQUECIMENTO,2T,2025,54488.56
379280,PENDENTE_ENRIQUECIMENTO,2T,2025,554573.2
384577,PENDENTE_ENRIQUECIMENTO,2T,2025,40995.24
385620,PENDENTE_ENRIQUECIMENTO,2T,2025,8042.87
394734,PENDENTE_ENRIQUECIMENTO,2T,2025,9610504.93
418820,PENDENTE_ENRIQUECIMENTO,2T,2025,5472128.05
418919,PENDENTE_ENRIQUECIMENTO,2T,2025,2140996.01
417661,PENDENTE_ENRIQUECIMENTO,2T,2025,225592.9
417718,PENDENTE_ENRIQUECIMENTO,2T,2025,111025.97
385255,PENDENTE_ENRIQUECIMENTO,2T,2025,101937746.94
408522,PENDENTE_ENRIQUECIMENTO,2T,2025,2047264.89
409413,PENDENTE_ENRIQUECIMENTO,2T,2025,97792.58
411248,PENDENTE_ENRIQUECIMENTO,2T,2025,23421.31
415065,PENDENTE_ENRIQUECIMENTO,2T,2025,28360981.08
415901,PENDENTE_ENRIQUECIMENTO,2T,2025,1280961.45
416568,PENDENTE_ENRIQUECIMENTO,2T,2025,2040913.44
416584,PENDENTE_ENRIQUECIMENTO,2T,2025,1010155.3
370088,PENDENTE_ENRIQUECIMENTO,2T,2025,217720.3
382281,PENDENTE_ENRIQUECIMENTO,2T,2025,73171.1
388092,PENDENTE_ENRIQUECIMENTO,2T,2025,67459.18
402966,PENDENTE_ENRIQUECIMENTO,2T,2025,404649.64
406554,PENDENTE_ENRIQUECIMENTO,2T,2025,26737610.07
406937,PENDENTE_ENRIQUECIMENTO,2T,2025,578688.82
417424,PENDENTE_ENRIQUECIMENTO,2T,2025,53635.25
310247,PENDENTE_ENRIQUECIMENTO,2T,2025,2182844.58
311359,PENDENTE_ENRIQUECIMENTO,2T,2025,141275.55
311944,PENDENTE_ENRIQUECIMENTO,2T,2025,1463661.88
313149,PENDENTE_ENRIQUECIMENTO,2T,2025,1965.06
313751,PENDENTE_ENRIQUECIMENTO,2T,2025,1287819.36
314668,PENDENTE_ENRIQUECIMENTO,2T,2025,6116104.02
315265,PENDENTE_ENRIQUECIMENTO,2T,2025,20110.47
316148,PENDENTE_ENRIQUECIMENTO,2T,2025,38395985.32
321320,PENDENTE_ENRIQUECIMENTO,2T,2025,218411.62
321338,PENDENTE_ENRIQUECIMENTO,2T,2025,10722739.11
321931,PENDENTE_ENRIQUECIMENTO,2T,2025,182278.53
321958,PENDENTE_ENRIQUECIMENTO,2T,2025,995892.15
300870,PENDENTE_ENRIQUECIMENTO,2T,2025,151186280.45
304484,PENDENTE_ENRIQUECIMENTO,2T,2025,144723.41
318477,PENDENTE_ENRIQUECIMENTO,2T,2025,169447.65
311057,PENDENTE_ENRIQUECIMENTO,2T,2025,78219.6
314251,PENDENTE_ENRIQUECIMENTO,2T,2025,41607808.48
314315,PENDENTE_ENRIQUECIMENTO,2T,2025,824638.78
314366,PENDENTE_ENRIQUECIMENTO,2T,2025,661448.22
315494,PENDENTE_ENRIQUECIMENTO,2T,2025,1189063.3
317012,PENDENTE_ENRIQUECIMENTO,2T,2025,1516919.72
302228,PENDENTE_ENRIQUECIMENTO,2T,2025,132.0
303739,PENDENTE_ENRIQUECIMENTO,2T,2025,1861750.22
304131,PENDENTE_ENRIQUECIMENTO,2T,2025,29992.94
306754,PENDENTE_ENRIQUECIMENTO,2T,2025,368294.23
311391,PENDENTE_ENRIQUECIMENTO,2T,2025,9489050.31
313475,PENDENTE_ENRIQUECIMENTO,2T,2025,104034.14
314242,PENDENTE_ENRIQUECIMENTO,2T,2025,28869248.22
316881,PENDENTE_ENRIQUECIMENTO,2T,2025,725037.29
316903,PENDENTE_ENRIQUECIMENTO,2T,2025,26186.3
316997,PENDENTE_ENRIQUECIMENTO,2T,2025,5651597.33
300730,PENDENTE_ENRIQUECIMENTO,2T,2025,4468590.92
421758,PENDENTE_ENRIQUECIMENTO,2T,2025,32077.87
422029,PENDENTE_ENRIQUECIMENTO,2T,2025,180445153.47
422126,PENDENTE_ENRIQUECIMENTO,2T,2025,1011507.38
422339,PENDENTE_ENRIQUECIMENTO,2T,2025,1263346.05
422398,PENDENTE_ENRIQUECIMENTO,2T,2025,71694232.63
422584,PENDENTE_ENRIQUECIMENTO,2T,2025,8176360.21
422746,PENDENTE_ENRIQUECIMENTO,2T,2025,2631672.84
422835,PENDENTE_ENRIQUECIMENTO,2T,2025,75847.5
423203,PENDENTE_ENRIQUECIMENTO,2T,2025,3336985.37
423441,PENDENTE_ENRIQUECIMENTO,2T,2025,30342.77
423505,PENDENTE_ENRIQUECIMENTO,2T,2025,64947.02
423564,PENDENTE_ENRIQUECIMENTO,2T,2025,902.37
423572,PENDENTE_ENRIQUECIMENTO,2T,2025,92198.11
423645,PENDENTE_ENRIQUECIMENTO,2T,2025,2950024.81
423718,PENDENTE_ENRIQUECIMENTO,2T,2025,15066812.68
423815,PENDENTE_ENRIQUECIMENTO,2T,2025,499.35
419079,PENDENTE_ENRIQUECIMENTO,2T,2025,2596252.22
419141,PENDENTE_ENRIQUECIMENTO,2T,2025,1765858.53
419150,PENDENTE_ENRIQUECIMENTO,2T,2025,20909.56
419281,PENDENTE_ENRIQUECIMENTO,2T,2025,5496.77
419419,PENDENTE_ENRIQUECIMENTO,2T,2025,594439.16
419567,PENDENTE_ENRIQUECIMENTO,2T,2025,30616.48
419851,PENDENTE_ENRIQUECIMENTO,2T,2025,6971486.89
420000,PENDENTE_ENRIQUECIMENTO,2T,2025,60955.63
420166,PENDENTE_ENRIQUECIMENTO,2T,2025,2107276.13
420271,PENDENTE_ENRIQUECIMENTO,2T,2025,216302.27
421154,PENDENTE_ENRIQUECIMENTO,2T,2025,7739158.72
421341,PENDENTE_ENRIQUECIMENTO,2T,2025,58634072.71
421421,PENDENTE_ENRIQUECIMENTO,2T,2025,142479905.75
421766,PENDENTE_ENRIQUECIMENTO,2T,2025,2941.5
423777,PENDENTE_ENRIQUECIMENTO,2T,2025,203416.99
423912,PENDENTE_ENRIQUECIMENTO,2T,2025,89500.0
418986,PENDENTE_ENRIQUECIMENTO,2T,2025,8585730.45
420107,PENDENTE_ENRIQUECIMENTO,2T,2025,4629268.0
420859,PENDENTE_ENRIQUECIMENTO,2T,2025,18532435.11
421715,PENDENTE_ENRIQUECIMENTO,2T,2025,202320.46
421944,PENDENTE_ENRIQUECIMENTO,2T,2025,592138.07
422321,PENDENTE_ENRIQUECIMENTO,2T,2025,11565.1
422380,PENDENTE_ENRIQUECIMENTO,2T,2025,27055.01
422720,PENDENTE_ENRIQUECIMENTO,2T,2025,7759125.45
422827,PENDENTE_ENRIQUECIMENTO,2T,2025,65871.6
